State,State Name,Year,Month,Indicator,Data Value,Predicted Value,Percent Complete,Percent Pending Investigation,Footnote
TN,TN,2017,February,Number of Deaths,71921,,100,0.148774349633626,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2017,March,Number of Deaths,72285,,100,0.148025178114408,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2017,April,Number of Deaths,72491,,100,0.147604530217544,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2017,May,Number of Deaths,72562,,100,0.161241421129517,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2017,June,Number of Deaths,72564,,100,0.168127446116532,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2017,July,Number of Deaths,72803,,100,0.175816930620991,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2017,August,Number of Deaths,72760,,100,0.195162177020341,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2017,September,Number of Deaths,73109,,100,0.218851304216991,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2017,October,Number of Deaths,73144,,100,0.247457070983266,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2017,November,Number of Deaths,73388,,100,0.252084809505641,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2017,December,Number of Deaths,73694,,100,0.252395038944826,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2018,January,Number of Deaths,74557,,100,0.283004949233472,Underreported due to incomplete data.
TN,TN,2018,February,Number of Deaths,74816,,100,0.29940119760479,Underreported due to incomplete data.
TN,TN,2018,March,Number of Deaths,74494,,100,0.339624667758477,Underreported due to incomplete data.
TN,TN,2018,April,Number of Deaths,74445,,100,0.370743501914165,Underreported due to incomplete data.
TN,TN,2018,May,Number of Deaths,74581,,100,0.398224748930693,Underreported due to incomplete data.
TN,TN,2018,June,Number of Deaths,74706,,100,0.447085910100929,Underreported due to incomplete data.
TN,TN,2015,January,Number of Drug Overdose Deaths,1296,1338,100,0.164377982078436,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2015,February,Number of Drug Overdose Deaths,1278,1322,100,0.174954092624456,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2015,March,Number of Drug Overdose Deaths,1311,1356,100,0.176828304029673,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2015,April,Number of Drug Overdose Deaths,1302,1349,100,0.182602444284687,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2015,May,Number of Drug Overdose Deaths,1331,1379,100,0.182442430075706,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2015,June,Number of Drug Overdose Deaths,1349,1396,100,0.176187474932676,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2015,July,Number of Drug Overdose Deaths,1375,1426,100,0.189753320683112,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2015,August,Number of Drug Overdose Deaths,1388,1442,100,0.202146741451471,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2015,September,Number of Drug Overdose Deaths,1412,1471,100,0.216062544420753,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2015,October,Number of Drug Overdose Deaths,1440,1506,100,0.237936748481029,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2015,November,Number of Drug Overdose Deaths,1430,1499,100,0.251985447132604,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2015,December,Number of Drug Overdose Deaths,1455,1536,100,0.29044520694221,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2016,January,Number of Drug Overdose Deaths,1488,1572,100,0.293995324757275,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2016,February,Number of Drug Overdose Deaths,1515,1597,100,0.283887248014223,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2016,March,Number of Drug Overdose Deaths,1502,1584,100,0.284871736142923,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2016,April,Number of Drug Overdose Deaths,1510,1590,100,0.278031253564503,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2016,May,Number of Drug Overdose Deaths,1525,1604,100,0.270624430264357,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2016,June,Number of Drug Overdose Deaths,1515,1591,100,0.262821423497656,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2016,July,Number of Drug Overdose Deaths,1552,1628,100,0.253897107842442,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2016,August,Number of Drug Overdose Deaths,1579,1652,100,0.241812319701341,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2016,September,Number of Drug Overdose Deaths,1585,1652,100,0.219174208144796,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2016,October,Number of Drug Overdose Deaths,1589,1647,100,0.187382005691905,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2016,November,Number of Drug Overdose Deaths,1629,1690,100,0.19150613946153,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2016,December,Number of Drug Overdose Deaths,1643,1691,100,0.148239308589489,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2017,January,Number of Drug Overdose Deaths,1643,1691,100,0.147560381429665,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2017,February,Number of Drug Overdose Deaths,1652,1701,100,0.148774349633626,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2017,March,Number of Drug Overdose Deaths,1691,1741,100,0.148025178114408,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2017,April,Number of Drug Overdose Deaths,1724,1775,100,0.147604530217544,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2017,May,Number of Drug Overdose Deaths,1737,1792,100,0.161241421129517,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2017,June,Number of Drug Overdose Deaths,1758,1816,100,0.168127446116532,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2017,July,Number of Drug Overdose Deaths,1745,1805,100,0.175816930620991,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2017,August,Number of Drug Overdose Deaths,1736,1802,100,0.195162177020341,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2017,September,Number of Drug Overdose Deaths,1764,1838,100,0.218851304216991,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2017,October,Number of Drug Overdose Deaths,1768,1852,100,0.247457070983266,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2017,November,Number of Drug Overdose Deaths,1760,1845,100,0.252084809505641,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2017,December,Number of Drug Overdose Deaths,1783,1869,100,0.252395038944826,Numbers may differ from published reports using final data. See Technical Notes.
TN,TN,2018,January,Number of Drug Overdose Deaths,1759,1838,100,0.283004949233472,Underreported due to incomplete data.
TN,TN,2018,February,Number of Drug Overdose Deaths,1783,1876,100,0.29940119760479,Underreported due to incomplete data.
TN,TN,2018,March,Number of Drug Overdose Deaths,1772,1878,100,0.339624667758477,Underreported due to incomplete data.
TN,TN,2018,April,Number of Drug Overdose Deaths,1767,1885,100,0.370743501914165,Underreported due to incomplete data.
TN,TN,2018,May,Number of Drug Overdose Deaths,1774,1901,100,0.398224748930693,Underreported due to incomplete data.
TN,TN,2018,June,Number of Drug Overdose Deaths,1767,1918,100,0.447085910100929,Underreported due to incomplete data.
TX,TX,2015,January,Number of Deaths,187532,,100,0.183968602691807,Numbers may differ from published reports using final data. See Technical Notes.
TX,TX,2015,February,Number of Deaths,188094,,100,0.185013876040703,Numbers may differ from published reports using final data. See Technical Notes.
TX,TX,2015,March,Number of Deaths,188941,,100,0.181538152121562,Numbers may differ from published reports using final data. See Technical Notes.
TX,TX,2015,April,Number of Deaths,189620,,100,0.178251239320747,Numbers may differ from published reports using final data. See Technical Notes.
TX,TX,2015,May,Number of Deaths,190366,,100,0.177027410356891,Numbers may differ from published reports using final data. See Technical Notes.
TX,TX,2015,June,Number of Deaths,190805,,100,0.171903252011216,Numbers may differ from published reports using final data. See Technical Notes.
TX,TX,2015,July,Number of Deaths,191726,,100,0.173163785819346,Numbers may differ from published reports using final data. See Technical Notes.
TX,TX,2015,August,Number of Deaths,192231,,100,0.173749291217337,Numbers may differ from published reports using final data. See Technical Notes.
TX,TX,2015,September,Number of Deaths,192514,,100,0.17712997496286,Numbers may differ from published reports using final data. See Technical Notes.
TX,TX,2015,October,Number of Deaths,192890,,100,0.174192544973819,Numbers may differ from published reports using final data. See Technical Notes.
TX,TX,2015,November,Number of Deaths,192655,,100,0.171290649087748,Numbers may differ from published reports using final data. See Technical Notes.
TX,TX,2015,December,Number of Deaths,192423,,100,0.177733431034752,Numbers may differ from published reports using final data. See Technical Notes.
